Date,Adj Close,Close,High,Low,Open,Volume,代码,名称,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
,HSI,HSI,HSI,HSI,HSI,HSI,,,SPY,SPY,SPY,SPY,SPY,SPY,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ,IWM,IWM,IWM,IWM,IWM,IWM,VTI,VTI,VTI,VTI,VTI,VTI,GLD,GLD,GLD,GLD,GLD,GLD,USO,USO,USO,USO,USO,USO,TLT,TLT,TLT,TLT,TLT,TLT,AGG,AGG,AGG,AGG,AGG,AGG
2020-09-16,,,,,,,SPY,标普500指数ETF,315.4814147949219,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8724365234375,163.5800018310547,164.88999938964844,162.97999572753906,164.77999877929688,8815200.0,,,,,,
2020-09-16,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.700000762939453,28.700000762939453,28.799999237060547,28.059999465942383,28.200000762939453,5785600.0,,,,,,,,,,,,
2020-09-16,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,160.04273986816406,172.1699981689453,174.3800048828125,172.07000732421875,173.4600067138672,2826900.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.07801055908203,118.36000061035156,118.5199966430664,118.33000183105469,118.5,4882200.0
2020-09-17,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,182.9600067138672,182.9600067138672,183.08999633789062,181.47999572753906,181.9199981689453,8836200.0,,,,,,,,,,,,,,,,,,
2020-09-17,24340.80078125,24340.80078125,24340.80078125,24340.80078125,24340.80078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,144.4210662841797,153.69000244140625,154.39999389648438,151.75,152.6199951171875,20002900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,262.49273681640625,270.32000732421875,274.3999938964844,266.67999267578125,267.54998779296875,81570800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,SPY,标普500指数ETF,312.7067565917969,335.8399963378906,337.70001220703125,332.989990234375,333.55999755859375,91523300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.3061065673828,164.0800018310547,164.9600067138672,163.8000030517578,164.89999389648438,7813900.0,,,,,,
2020-09-17,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.229999542236328,29.229999542236328,29.389999389648438,28.43000030517578,28.56999969482422,4584300.0,,,,,,,,,,,,
2020-09-17,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,158.72276306152344,170.75,171.5399932861328,169.22000122070312,169.55999755859375,2780400.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9560546875,118.22000122070312,118.44000244140625,118.18000030517578,118.44000244140625,5149400.0
2020-09-18,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,183.1999969482422,183.1999969482422,184.08999633789062,182.63999938964844,183.07000732421875,9959700.0,,,,,,,,,,,,,,,,,,
2020-09-18,24455.400390625,24455.400390625,24455.400390625,24455.400390625,24455.400390625,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,144.04519653320312,153.2899932861328,155.2899932861328,151.13999938964844,153.97999572753906,38352800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,259.1427001953125,266.8699951171875,272.0899963378906,262.6300048828125,271.7900085449219,86251100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,SPY,标普500指数ETF,309.10662841796875,330.6499938964844,335.489990234375,327.9700012207031,335.3699951171875,105877900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.86380004882812,163.57000732421875,164.24000549316406,163.33999633789062,164.1699981689453,7246300.0,,,,,,
2020-09-18,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.059999465942383,29.059999465942383,29.43000030517578,28.899999618530273,29.190000534057617,3058100.0,,,,,,,,,,,,
2020-09-18,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,157.17967224121094,169.08999633789062,171.2100067138672,167.52999877929688,171.2100067138672,3178000.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.97348022460938,118.23999786376953,118.41999816894531,118.23999786376953,118.41000366210938,6191900.0
2020-09-21,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,179.52000427246094,179.52000427246094,180.2899932861328,176.75,179.83999633789062,17436100.0,,,,,,,,,,,,,,,,,,
2020-09-21,23950.69921875,23950.69921875,23950.69921875,23950.69921875,23950.69921875,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,138.9990692138672,147.9199981689453,150.25999450683594,146.3300018310547,149.82000732421875,40652500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,259.76416015625,267.510009765625,267.6499938964844,260.1099853515625,262.4700012207031,57168600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,SPY,标普500指数ETF,305.6663513183594,326.9700012207031,327.1300048828125,321.7300109863281,325.70001220703125,99450800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.58363342285156,164.39999389648438,165.39999389648438,164.13999938964844,164.88999938964844,11086900.0,,,,,,
2020-09-21,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.290000915527344,28.290000915527344,28.760000228881836,27.65999984741211,28.670000076293945,5361800.0,,,,,,,,,,,,
2020-09-21,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,155.2834014892578,167.0500030517578,167.05999755859375,164.27000427246094,166.47000122070312,4175300.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.05188751220703,118.33000183105469,118.37999725341797,118.23999786376953,118.25,4390200.0
2020-09-22,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,178.64999389648438,178.64999389648438,180.02000427246094,178.11000061035156,179.6300048828125,7977900.0,,,,,,,,,,,,,,,,,,
2020-09-22,23716.80078125,23716.80078125,23716.80078125,23716.80078125,23716.80078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,140.07029724121094,149.05999755859375,149.3000030517578,146.55999755859375,148.64999389648438,19385800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,264.59033203125,272.4800109863281,273.0799865722656,266.5400085449219,269.989990234375,41128900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,SPY,标普500指数ETF,308.7794189453125,330.29998779296875,330.8999938964844,325.8599853515625,328.57000732421875,63612100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.47084045410156,164.27000427246094,164.8800048828125,163.8699951171875,164.44000244140625,10524100.0,,,,,,
2020-09-22,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.170000076293945,28.170000076293945,28.530000686645508,27.81999969482422,28.360000610351562,3020500.0,,,,,,,,,,,,
2020-09-22,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,156.82647705078125,168.7100067138672,168.92999267578125,166.3699951171875,167.75999450683594,2090900.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.83415222167969,118.08000183105469,118.3499984741211,118.06999969482422,118.3499984741211,5392900.0
2020-09-23,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,174.7899932861328,174.7899932861328,177.25999450683594,174.10000610351562,176.97999572753906,18134000.0,,,,,,,,,,,,,,,,,,
2020-09-23,23742.5,23742.5,23742.5,23742.5,23742.5,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,135.8972625732422,144.07000732421875,149.42999267578125,143.97999572753906,148.41000366210938,33403400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,256.51116943359375,264.1600036621094,272.3399963378906,263.25,272.1499938964844,48837300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,SPY,标普500指数ETF,301.6185302734375,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.66165161132812,164.49000549316406,164.52999877929688,163.47999572753906,164.3000030517578,6224800.0,,,,,,
2020-09-23,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.030000686645508,28.030000686645508,28.84000015258789,28.0,28.350000381469727,5108100.0,,,,,,,,,,,,
2020-09-23,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,153.0431365966797,164.63999938964844,169.1300048828125,164.35000610351562,169.0,2071400.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.84288787841797,118.08999633789062,118.16000366210938,118.01000213623047,118.01000213623047,4145000.0
2020-09-24,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,175.44000244140625,175.44000244140625,176.24000549316406,173.77000427246094,174.36000061035156,11759200.0,,,,,,,,,,,,,,,,,,
2020-09-24,23311.099609375,23311.099609375,23311.099609375,23311.099609375,23311.099609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,135.8972625732422,144.07000732421875,146.52999877929688,142.08999633789062,144.0399932861328,31723700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,257.70556640625,265.3900146484375,268.70001220703125,261.2200012207031,261.3900146484375,70631700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,SPY,标普500指数ETF,302.4224853515625,323.5,326.79998779296875,319.79998779296875,321.2200012207031,76681300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.20811462402344,165.1199951171875,165.1199951171875,164.6199951171875,164.9600067138672,8278100.0,,,,,,
2020-09-24,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,28.5,28.59000015258789,28.1299991607666,28.299999237060547,3418800.0,,,,,,,,,,,,
2020-09-24,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,153.3684539794922,164.99000549316406,166.69000244140625,162.85000610351562,163.9199981689453,3792200.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.877685546875,118.12999725341797,118.16999816894531,118.05000305175781,118.12000274658203,5138200.0
2020-09-25,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,174.94000244140625,174.94000244140625,175.3000030517578,173.88999938964844,174.41000366210938,6779200.0,,,,,,,,,,,,,,,,,,
2020-09-25,23235.400390625,23235.400390625,23235.400390625,23235.400390625,23235.400390625,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,138.1045379638672,146.41000366210938,146.85000610351562,143.35000610351562,143.44000244140625,20689300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,263.6968994140625,271.55999755859375,272.3999938964844,264.29998779296875,265.9100036621094,55242400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,SPY,标普500指数ETF,307.3116760253906,328.7300109863281,329.5799865722656,321.6400146484375,322.5799865722656,71069400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.20811462402344,165.1199951171875,165.4199981689453,164.7100067138672,165.11000061035156,5140300.0,,,,,,
2020-09-25,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.350000381469727,28.350000381469727,28.559999465942383,28.170000076293945,28.299999237060547,2445200.0,,,,,,,,,,,,
2020-09-25,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,155.83633422851562,166.9600067138672,167.44000244140625,163.52999877929688,163.77999877929688,2986000.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.96479034423828,118.2300033569336,118.2300033569336,118.11000061035156,118.18000030517578,5830400.0
2020-09-28,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,176.6999969482422,176.6999969482422,176.80999755859375,175.08999633789062,175.8300018310547,7109700.0,,,,,,,,,,,,,,,,,,
2020-09-28,23476.099609375,23476.099609375,23476.099609375,23476.099609375,23476.099609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,141.50978088378906,150.02000427246094,150.44000244140625,146.39999389648438,148.3699951171875,17600900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,269.1736755371094,277.20001220703125,277.20001220703125,271.6700134277344,276.5799865722656,58438300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,SPY,标普500指数ETF,312.4159240722656,334.19000244140625,334.9599914550781,332.1499938964844,333.2200012207031,64584600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8004913330078,164.64999389648438,164.89999389648438,164.3699951171875,164.8699951171875,4470100.0,,,,,,
2020-09-28,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.690000534057617,28.690000534057617,28.860000610351562,28.299999237060547,28.5,2428800.0,,,,,,,,,,,,
2020-09-28,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,158.66444396972656,169.99000549316406,170.3000030517578,168.88999938964844,169.32000732421875,3291300.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.98220825195312,118.25,118.33000183105469,118.20999908447266,118.27999877929688,5301700.0
2020-09-29,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,178.19000244140625,178.19000244140625,178.3300018310547,176.9499969482422,177.19000244140625,8718500.0,,,,,,,,,,,,,,,,,,
2020-09-29,23275.5,23275.5,23275.5,23275.5,23275.5,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,140.86834716796875,149.33999633789062,150.27999877929688,148.0,149.85000610351562,18683800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,267.9598083496094,275.95001220703125,277.7099914550781,275.3699951171875,276.6199951171875,27050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,SPY,标普500指数ETF,310.71453857421875,332.3699951171875,334.7699890136719,331.6199951171875,333.9700012207031,51304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.96531677246094,164.83999633789062,165.24000549316406,164.55999755859375,164.8000030517578,10297600.0,,,,,,
2020-09-29,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.700000762939453,27.700000762939453,28.31999969482422,27.280000686645508,28.309999465942383,5337100.0,,,,,,,,,,,,
2020-09-29,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,157.77769470214844,169.0399932861328,170.22999572753906,168.69000244140625,169.83999633789062,2120600.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.81673431396484,118.05999755859375,118.26000213623047,117.94999694824219,118.26000213623047,6090800.0
2020-09-30,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,177.1199951171875,177.1199951171875,178.61000061035156,176.66000366210938,177.7100067138672,8371800.0,,,,,,,,,,,,,,,,,,
2020-09-30,23459.099609375,23459.099609375,23459.099609375,23459.099609375,23459.099609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,141.2927703857422,149.7899932861328,151.97000122070312,148.49000549316406,149.89999389648438,29073700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,269.7950439453125,277.8399963378906,281.0899963378906,275.8699951171875,276.1499938964844,49380800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,SPY,标普500指数ETF,313.0703430175781,334.8900146484375,338.2900085449219,332.8800048828125,333.0899963378906,104081100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5948944091797,163.25999450683594,164.0,162.5500030517578,164.0,12971000.0,,,,,,
2020-09-30,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.290000915527344,28.290000915527344,28.559999465942383,27.889999389648438,27.940000534057617,3445400.0,,,,,,,,,,,,
2020-09-30,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,158.9630889892578,170.30999755859375,171.97000122070312,169.25,169.50999450683594,4786400.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.95806121826172,118.0199966430664,118.04000091552734,117.75,117.80999755859375,9741800.0
2020-10-01,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,178.6999969482422,178.6999969482422,179.5,178.0399932861328,178.7100067138672,10402800.0,,,,,,,,,,,,,,,,,,
2020-10-01,23459.099609375,23459.099609375,23459.099609375,23459.099609375,23459.099609375,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,143.5471954345703,152.17999267578125,152.1999969482422,149.49000549316406,150.80999755859375,25872000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,274.07745361328125,282.25,282.8800048828125,279.8399963378906,281.7900085449219,50020200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,SPY,标普500指数ETF,315.0802917480469,337.0400085449219,338.739990234375,335.010009765625,337.69000244140625,88698700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8284454345703,163.36000061035156,163.74000549316406,162.10000610351562,162.50999450683594,11523900.0,,,,,,
2020-10-01,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.510000228881836,27.510000228881836,27.860000610351562,26.770000457763672,27.760000228881836,6557100.0,,,,,,,,,,,,
2020-10-01,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,160.2884979248047,171.72999572753906,172.25,170.61000061035156,171.72000122070312,3234100.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85335540771484,117.9000015258789,118.04000091552734,117.80999755859375,118.02999877929688,5599500.0
2020-10-02,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,178.5399932861328,178.5399932861328,179.2899932861328,178.16000366210938,178.69000244140625,7488500.0,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,144.17921447753906,152.85000610351562,153.5800018310547,148.99000549316406,149.41000366210938,29452000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,266.3673095703125,274.30999755859375,282.239990234375,273.44000244140625,276.0199890136719,75497400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,SPY,标普500指数ETF,312.0888366699219,333.8399963378906,337.010009765625,331.19000244140625,331.70001220703125,89431100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2989044189453,162.75,163.6699981689453,162.17999267578125,163.61000061035156,8828800.0,,,,,,
2020-10-02,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.350000381469727,26.350000381469727,26.889999389648438,26.09000015258789,26.25,8583300.0,,,,,,,,,,,,
2020-10-02,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,159.03782653808594,170.38999938964844,171.30999755859375,168.22999572753906,168.64999389648438,2325600.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,AGG,美国综合债券ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.52186584472656,117.5199966430664,117.73999786376953,117.5199966430664,117.73999786376953,4890800.0
2020-10-05,,,,,,,GLD,黄金ETF,,,,,,,,,,,,,,,,,,,,,,,,,179.41000366210938,179.41000366210938,180.13999938964844,178.89999389648438,179.02000427246094,6969600.0,,,,,,,,,,,,,,,,,,
2020-10-05,23767.80078125,23767.80078125,23767.80078125,23767.80078125,23767.80078125,0.0,HSI,恒生指数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,IWM,罗素2000指数ETF,,,,,,,,,,,,,148.1598358154297,157.07000732421875,157.30999755859375,154.47999572753906,154.49000549316406,18553600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,QQQ,纳斯达克100指数ETF,,,,,,,272.04791259765625,280.1600036621094,280.489990234375,276.2300109863281,276.3399963378906,28184600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,SPY,标普500指数ETF,317.6230773925781,339.760009765625,339.9599914550781,336.010009765625,336.05999755859375,45713100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,TLT,20年以上美国国债ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.53805541992188,159.57000732421875,160.9499969482422,159.52000427246094,160.9499969482422,14726000.0,,,,,,
2020-10-05,,,,,,,USO,原油ETF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.93000030517578,27.93000030517578,28.15999984741211,27.440000534057617,27.579999923706055,7854900.0,,,,,,,,,,,,
2020-10-05,,,,,,,VTI,美国全市场ETF,,,,,,,,,,,,,,,,,,,161.9032745361328,173.4600067138672,173.52999877929688,171.3300018310547,171.61000061035156,2574200.0,,,,,,,,,,,,,,,,,,,,,,,,
